value,tag
help,VB
prevent,VB
migraine,NN
However,RB
limited,JJ
evidence,NN
work,VBP
much,JJ
known,VBN
side,NN
effects,NNS
herbal,JJ
extracts,NNS
feverfewmagnesiumcoenzyme,JJ
nondrug,JJ
approaches,NNS
may,MD
include,VB
acupunctureTrusted,VBN
Source,NNP
neck,NN
exercises,NNS
physical,JJ
trying,VBG
speak,NN
healthcare,JJ
professional,NN
Research,NNP
shown,VBN
approaches,NNS
work,VBP
Various,JJ
products,NNS
claim,VBP
help,VB
relieve,VB
migraine,NN
available,JJ
purchase,NN
looking,VBG
alternative,JJ
therapy,NN
acupuncture,NN
go,VB
qualified,VBN
experienced,VBN
natural,JJ
remedies,NNS
headache,NN
HEALTHLINE,NNP
NEWSLETTERHealthline,NNP
's,POS
Migraine,NNP
newsletter,NN
helpWhen,VB
dealing,VBG
headaches,NNS
migraines,NNS
hard,JJ
filter,VB
noise,NN
navigate,VB
inbox,NN
Healthline,NNP
gives,VBZ
actionable,JJ
advice,NN
doctors,NNS
's,POS
inclusive,JJ
rooted,VBN
medical,JJ
UP,NNP
NOWHow,NNP
prevent,VB
migraine,NN
episodesWhile,IN
always,RB
possible,JJ
prevent,VB
migraine,NN
episodes,NNS
ways,NNS
reduce,VB
frequency,NN
following,VBG
prescription,NN
drugs,NNS
may,MD
help,VB
reduce,VB
number,NN
episodes,NNS
person,NN
severe,JJ
migraine,NN
experiences,NNS
topiramate,NN
Trokendi,NNP
XR,NNP
antiseizure,NN
drugpropanolol,NN
Inderal,NNP
treating,VBG
high,JJ
blood,NN
pressureantidepressant,NN
medicationsBotoxgepants,NNS
CGRP,NNP
inhibitorsIt,NN
may,MD
take,VB
several,JJ
weeks,NNS
see,VB
improvement,NN
The,DT
best,JJS
treatment,NN
children,NNS
adolescents,NNS
may,MD
different,JJ
adults,NNS
A,DT
healthcare,JJ
professional,NN
help,VB
recommend,VB
effective,JJ
avoiding,VBG
triggersA,JJ
migraine,NN
episode,NN
sometimes,RB
happens,VBZ
response,NN
trigger,NN
To,TO
identify,VB
trigger,NN
person,NN
might,MD
keep,VB
diary,JJ
record,VB
felt,VBD
ate,VB
drank,NN
symptoms,NNS
may,MD
particularly,RB
helpful,JJ
avoid,VB
low,JJ
blood,NN
sugarphysical,JJ
overexertionstresscertain,NN
foods,NNS
chocolate,NN
contain,VBP
tyramine,NN
MSGcertain,NNP
medications,NNS
including,VBG
HRT,NNP
birth,NN
control,NN
pillsbright,JJ
lights,NNS
flickering,VBG
screensThe,NN
following,VBG
strategies,NNS
may,MD
help,VB
reduce,VB
frequency,NN
migraine,NN
episodes,NNS
getting,VBG
enough,RB
sleepreducing,VBG
stressdrinking,VBG
plenty,NN
waterhaving,VBG
healthy,JJ
postureavoiding,VBG
known,VBN
dietary,JJ
triggers,NNS
caffeine,NN
alcohol,NN
cheesegetting,VBG
regular,JJ
physical,JJ
exerciseIf,NN
making,VBG
changes,NNS
ease,VB
severity,NN
frequency,NN
migraine,NN
episodes,NNS
doctor,NN
may,MD
suggest,VB
medication,NN
options,NNS
To,TO
discover,VB
information,NN
resources,NNS
headache,NN
migraine,NN
visit,VB
dedicated,VBN
various,JJ
types,NNS
migraine,NN
A,DT
major,JJ
distinguishing,NN
factor,NN
whether,IN
involve,VBP
aura,JJ
sensory,NN
changes,NNS
Migraine,NN
auraAura,NN
disturbance,NN
senses,NNS
early,JJ
stages,NNS
migraine,NN
involve,VB
confusing,VBG
thoughts,NNS
experiencesseeing,VBG
strange,JJ
sparkling,JJ
flashing,VBG
lights,NNS
thereseeing,VBG
lines,NNS
lighthaving,VBG
blind,JJ
spots,NNS
blank,JJ
patches,NNS
field,NN
visionhaving,VBG
pins,NNS
needles,NNS
sensation,NN
arm,NN
leghaving,VBG
difficulty,NN
speakinghaving,VBG
weakness,NN
shoulders,NNS
neck,NN
limbsseeing,VBG
things,NNS
one,CD
eye,NN
transparent,JJ
strings,NNS
objectsnot,NN
able,JJ
see,VB
part,NN
something,NN
clearlyhaving,VBG
part,NN
field,NN
vision,NN
disappear,NN
reappearA,VB
visual,JJ
aura,NN
may,MD
feel,VB
like,IN
aftermath,NN
bright,JJ
camera,NN
flash,NN
visual,JJ
changes,NNS
may,MD
last,JJ
several,JJ
minutes,NNS
hour,NN
Anyone,NN
experiencing,VBG
aura,NN
first,JJ
time,NN
contact,VB
healthcare,JJ
professional,NN
rule,VB
serious,JJ
neurological,JJ
problems,NNS
stroke,NN
brain,NN
migraine,NN
aura,NN
without,IN
auraMore,NN
commonly,RB
person,NN
experiences,VBZ
sensory,JJ
disturbances,NNS
episode,NN
According,VBG
Migraine,NNP
Trust,NNP
episodes,NNS
occur,VBP
without,IN
typesSome,VB
types,NNS
migraine,NN
include,NN
Chronic,JJ
migraine,NN
This,DT
involves,VBZ
episode,NN
days,NNS
per,IN
migraine,NN
This,DT
occurs,VBZ
pattern,NN
follows,VBZ
menstrual,JJ
migraine,NN
This,DT
causes,VBZ
temporary,JJ
weakness,NN
one,CD
side,NN
body,NN
migraine,NN
This,DT
involves,VBZ
migraine,JJ
episodes,NNS
irregular,JJ
function,NN
gut,NN
abdomen,NNS
often,RB
nausea,NN
vomiting,NN
It,PRP
mainly,RB
affects,VBZ
children,NNS
years,NNS
migraine,NN
Severe,JJ
vertigo,NN
symptom,NN
migraine,NN
This,DT
rare,JJ
type,NN
also,RB
called,VBN
migraine,NN
brainstem,NN
aura,NN
affect,VB
neurological,JJ
functions,NNS
speech,NN
Anyone,NN
may,MD
experiencing,VBG
neurological,JJ
symptoms,NNS
get,VB
medical,JJ
attention,NN
And,CC
people,NNS
need,VBP
treatment,NN
migraine,NN
consult,VB
healthcare,NN
International,NNP
Headache,NNP
Society,NNP
recommends,VBZ
criteria,NNS
diagnose,VB
migraine,NN
without,IN
aura,NN
These,DT
numbers,NNS
stand,VBP
episodes,NNS
lasting,VBG
hours,NNS
dayshaving,VBG
headache,NN
least,JJS
following,JJ
qualities,NNS
occurring,VBG
one,CD
causing,VBG
pain,NN
aggravated,VBN
activityhaving,VBG
least,JJS
additional,JJ
symptom,NN
sensitivity,NN
sensitivity,NN
soundThe,VB
doctor,NN
may,MD
recommend,VB
imaging,NN
tests,NNS
exclude,VB
causes,NNS
symptoms,NNS
tumor,NN
meningitis,NN
stroke,NN
When,WRB
see,VB
doctorA,JJ
person,NN
consult,VB
healthcare,JJ
professional,JJ
experience,VBP
seems,VBZ
like,IN
first,JJ
migraine,NN
episode,NN
worsening,NN
unusual,JJ
migraine,NN
symptomssevere,RB
symptomsIf,VBZ
following,JJ
occur,NN
seek,VB
immediate,JJ
medical,JJ
help,NN
unusually,RB
severe,JJ
headachevisual,JJ
disturbancesa,JJ
loss,NN
sensationdifficulty,NN
speakingThese,NN
could,MD
indicate,VB
another,DT
condition,NN
may,MD
need,VB
urgent,JJ
attention,NN
stroke,NN
When,WRB
sensible,JJ
worry,VB
headache,NN
SummaryMigraine,NNP
medical,JJ
condition,NN
involves,VBZ
headache,NN
symptoms,NNS
It,PRP
bad,JJ
headache,NN
significant,JJ
impact,NN
daily,JJ
life,NN
making,VBG
difficult,JJ
work,VB
everyday,JJ
activities,NNS
Identifying,NNP
avoiding,VBG
triggers,NNS
often,RB
help,VB
reduce,VB
frequency,NN
severity,NN
episodes,NNS
though,IN
always,RB
possible,JJ
prevent,VB
treatments,NNS
help,VB
manage,VB
migraine,NN
symptoms,NNS
Anyone,NN
concerns,NNS
contact,VB
healthcare,NN
article,NN
doctor,NN
phoneTELUS,NN
Health,NNP
lets,VBZ
see,VBP
local,JJ
doctor,NN
right,NN
night,NN
days,NNS
week,NN
The,DT
app,NN
free,JJ
download,VB
consultations,NNS
covered,VBN
THE,NNP
APP,NNP
What,WP
symptoms,NNS
migraine,NN
Individual,JJ
migraines,NNS
moderate,JJ
severe,VB
intensity,NN
often,RB
characterized,VBN
throbbing,NN
pounding,VBG
feeling,NN
Although,IN
frequently,RB
may,MD
occur,VB
anywhere,RB
head,NN
neck,NN
face,NN
At,IN
worst,JJS
typically,RB
associated,VBN
sensitivity,NN
light,NN
noise,NN
smells,NNS
Nausea,NN
one,CD
common,JJ
symptoms,NNS
worsens,VBZ
activity,NN
often,RB
results,NNS
patient,JJ
disability,NN
In,IN
many,JJ
respects,NNS
migraines,NNS
much,JJ
like,IN
hangovers,NNS
Migraine,NNP
pain,NN
felt,VBN
face,NN
may,MD
mistaken,VBN
sinus,NN
headache,NN
neck,NN
may,MD
mistaken,VBN
arthritis,NN
muscle,NN
spasm,NN
Complicating,VBG
diagnosis,NN
migraine,NN
headaches,NNS
may,MD
accompanied,VBN
sinus,NNS
like,IN
symptoms,NNS
including,VBG
watering,VBG
eyes,NNS
nasal,JJ
congestion,NN
sense,NN
facial,JJ
pressure,NN
Most,JJS
patients,NNS
think,VBP
sinus,VBN
headache,NN
fact,NN
migraines,NNS
In,IN
percent,NN
patients,NNS
migraine,NN
headache,NN
pain,NN
may,MD
preceded,VBN
aura,NN
temporary,JJ
neurological,JJ
syndrome,NN
slowly,RB
progresses,VBZ
typically,RB
resolves,VBZ
pain,NN
begins,VBZ
While,IN
common,JJ
type,NN
migraine,NN
aura,NN
involves,VBZ
visual,JJ
disturbances,NNS
flashing,VBG
lights,NNS
zigzags,NNS
blind,IN
spots,NNS
many,JJ
people,NNS
experience,VBP
numbness,RB
confusion,NN
trouble,NN
speaking,NN
vertigo,FW
spinning,VBG
dizziness,NN
strokelike,JJ
neurological,JJ
symptoms,NNS
Some,DT
patients,NNS
may,MD
experience,VB
auras,NNS
without,IN
headaches,NNS
How,WRB
prevalent,JJ
migraines,NNS
Migraines,NNS
three,CD
times,NNS
common,JJ
women,NNS
men,NNS
may,MD
affect,VB
percent,NN
adult,NN
population,NN
Migraines,NNS
often,RB
run,VBP
families,NNS
start,VB
early,RB
elementary,JJ
school,NN
often,RB
early,JJ
adulthood,NN
They,PRP
often,RB
fade,VBP
away,RB
later,RB
life,NN
strike,VB
time,NN
The,DT
common,JJ
cause,NN
recurring,VBG
disabling,VBG
headache,NN
pain,NN
migraines,NNS
also,RB
common,JJ
underlying,JJ
cause,NN
disabling,VBG
chronic,JJ
daily,JJ
headache,NN
pain,NN
While,IN
migraines,NNS
No,NNP
reason,NN
patients,NNS
see,VBP
neurologist,NN
cases,NNS
handled,VBN
primary,JJ
care,NN
physicians,NNS
What,WP
triggers,VBZ
migraine,NN
Things,NNS
make,VB
headaches,NNS
likely,JJ
occur,VB
include,NN
Alcohol,NNP
Weather,NNP
changes,VBZ
Lack,NNP
sleep,JJ
Schedule,NNP
changes,NNS
Dehydration,NNP
Hunger,NNP
Certain,NNP
foods,NNS
Strong,NNP
smells,NNS
Teeth,NNP
grinding,VBG
night,NN
Menstruation,NNP
How,NNP
migraines,NNS
diagnosed,VBN
Despite,IN
dramatic,JJ
symptoms,NNS
migraines,NNS
almost,RB
never,RB
due,JJ
underlying,VBG
problem,NN
show,VB
testing,NN
even,RB
brain,NN
MRIs,NNP
Many,JJ
experts,NNS
recommend,VB
brain,NN
imaging,NN
even,RB
severe,JJ
cases,NNS
long,RB
patient,NN
's,POS
symptoms,NNS
typical,JJ
migraines,NNS
thorough,JJ
neurological,JJ
examination,NN
normal,JJ
There,EX
extremely,RB
rare,JJ
families,NNS
migraines,NNS
result,NN
single,JJ
genetic,JJ
mutation,NN
one,CD
four,CD
known,VBN
genes,NNS
lead,VB
condition,NN
called,VBN
familial,JJ
hemiplegic,NN
migraine,NN
There,EX
genetic,JJ
tests,NNS
vast,JJ
majority,NN
patients,NNS
Because,IN
condition,NN
diagnosed,VBN
scan,JJ
blood,NN
test,NN
diagnosis,NN
clinical,JJ
made,VBN
experienced,JJ
physician,NN
How,WRB
migraines,NNS
treated,VBN
Migraines,NNS
severe,JJ
frequent,JJ
accompanied,VBN
neurological,JJ
symptoms,NNS
best,RB
treated,VBN
preventively,RB
usually,RB
combination,NN
dietary,JJ
modification,NN
lifestyle,JJ
changes,NNS
vitamins,NNS
daily,JJ
prescription,NN
medications,NNS
Most,JJS
best,JJS
preventive,JJ
medications,NNS
often,RB
used,VBN
medical,JJ
purposes,NNS
well,RB
majority,NN
blood,JJ
pressure,NN
drugs,NNS
antidepressants,NNS
epilepsy,NN
medications,NNS
Individual,NNP
headache,NN
attacks,NNS
best,RB
treated,VBN
early,RB
often,RB
one,CD
following,JJ
types,NNS
medications,NNS
triptans,NNS
nonsteroidal,JJ
drugs,NNS
NSAIDs,NNP
sometimes,RB
narcotics,NNS
steroids,NNS
Migraines,NNP
typically,RB
last,JJ
hours,NNS
couple,NN
days,NNS
respond,NN
well,RB
specific,JJ
treatments,NNS
However,RB
patients,NNS
migraine,NN
particularly,RB
severe,JJ
may,MD
even,RB
become,VB
chronic,JJ
occurring,VBG
continuously,RB
weeks,NNS
months,NNS
even,RB
years,NNS
If,IN
improperly,RB
managed,VBN
left,VBN
untreated,JJ
intermittent,JJ
migraines,NNS
may,MD
essentially,RB
transform,VB
chronic,JJ
daily,JJ
headache,NN
continuous,JJ
smoldering,VBG
symptoms,NNS
periodically,RB
erupt,VBP
migraine,NN
This,DT
condition,NN
extremely,RB
difficult,JJ
treat,VB
Other,JJ
patients,NNS
may,MD
develop,VB
increasingly,RB
frequent,JJ
headaches,NNS
result,NN
overusing,VBG
headache,NN
medications,NNS
See,VB
medication,NN
overuse,IN
headache,NN
While,IN
considered,VBN
primary,JJ
headaches,NNS
meaning,VBG
known,VBN
underlying,NN
cause,NN
migraines,NNS
associated,VBN
increased,VBN
risk,NN
stroke,NN
brain,NN
scarring,NN
seen,VBN
MRI,NNP
scans,NNS
heart,NN
defect,NN
called,VBD
patent,NN
foramen,NNS
ovale,VBP
PFO,NNP
medical,JJ
conditions,NNS
At,IN
Johns,NNP
Hopkins,NNP
Headache,NNP
Center,NNP
located,VBN
Johns,NNP
Hopkins,NNP
Bayview,NNP
Medical,NNP
center,NN
expert,JJ
physical,JJ
therapists,NNS
nutritionists,NNS
psychologists,NNS
work,VBP
closely,RB
neurologists,NNS
help,VB
manage,VB
patients,NNS
frequent,JJ
migraines,NNS
Biofeedback,NNP
relaxation,NN
techniques,NNS
available,JJ
complement,VB
standard,JJ
medical,JJ
treatments,NNS
Brain,NNP
Nervous,NNP
System,NNP
Migraines,NNP
Symptoms,NNP
Migraine,NNP
Guide,NNP
Migraine,NNP
Guide,NNP
Symptoms,NNP
Causes,NNP
Diagnosis,NNP
Treatment,NNP
Prevention,NNP
Coping,NNP
Symptoms,NNP
Migraine,NNP
The,DT
Symptoms,NNP
Stages,NNP
Migraine,NNP
Attack,NNP
By,IN
Teri,NNP
Robert,NNP
Teri,NNP
Robert,NNP
LinkedIn,NNP
Teri,NNP
Robert,NNP
writer,NN
patient,JJ
educator,NN
patient,JJ
advocate,NN
focused,VBD
migraine,NN
headaches,NNS
Learn,VB
editorial,NN
process,NN
Updated,VBN
June,NNP
Medically,NNP
reviewed,VBN
Nicholas,NNP
Metrus,NNP
MD,NNP
img,NN
https,NN
format,NN
webp,JJ
https,NN
format,NN
webp,JJ
Nicholas,NNP
Metrus,NNP
img,NN
noscript,JJ
Medically,NNP
reviewed,VBN
Nicholas,NNP
Metrus,NNP
MD,NNP
LinkedIn,NNP
Nicholas,NNP
Metrus,NNP
MD,NNP
neurology,NN
He,PRP
currently,RB
works,VBZ
Glasser,NNP
Brain,NNP
Tumor,NNP
Center,NNP
Atlantic,NNP
Health,NNP
System,NNP
Summit,NNP
New,NNP
Jersey,NNP
Learn,VB
Medical,NNP
Review,NNP
Board,NNP
Print,NNP
Table,NNP
Contents,NNP
View,NNP
All,NNP
Table,NNP
Contents,NNP
Frequent,NNP
Symptoms,NNP
Rare,NNP
Symptoms,NNP
When,WRB
See,VB
Doctor,NNP
Next,NNP
Migraine,NNP
Guide,NNP
Causes,NNP
Risk,NNP
Factors,NNP
Migraine,NNP
While,IN
migraines,NNS
commonly,RB
thought,VBN
bad,JJ
headaches,NNS
often,RB
involve,VBP
symptoms,NNS
well,RB
You,PRP
experience,VB
four,CD
phases,NNS
migraine,JJ
episode,NN
recognized,VBN
set,NN
characteristics,NNS
Your,PRP$
migraine,NN
attacks,NNS
may,MD
exactly,RB
recognizing,VBG
range,NN
symptoms,NNS
occur,VB
help,VB
tip,VB
're,VBP
experiencing,VBG
could,MD
migraine,NN
If,IN
're,VBP
already,RB
diagnosed,VBN
knowing,VBG
symptoms,NNS
fit,VBP
typical,JJ
sequence,NN
stages,NNS
help,VB
decide,VB
take,VB
medication,NN
Migraines,NNS
may,MD
result,VB
complications,NNS
rarely,RB
migraine,NN
induce,VB
serious,JJ
health,NN
complication,NN
Other,JJ
conditions,NNS
transient,JJ
ischemic,JJ
attack,NN
TIA,NNP
multiple,JJ
sclerosis,NN
MS,NNP
produce,VB
symptoms,NNS
similar,JJ
migraine,NN
may,MD
need,VB
seek,VB
medical,JJ
attention,NN
warning,NN
signs,NNS
img,JJ
https,NN
format,NN
webp,JJ
https,NN
format,NN
webp,JJ
https,NN
format,NN
webp,JJ
https,NN
format,NN
webp,JJ
https,NN
format,NN
webp,JJ
Symptoms,NNS
migraines,NNS
img,NN
noscript,JJ
Illustration,NNP
Cindy,NNP
Chung,NNP
Verywell,NNP
Frequent,NNP
Symptoms,NNP
Migraine,NNP
episodes,NNS
include,VB
several,JJ
stages,NNS
prodome,NN
aura,NN
headache,NN
postdrome,NN
You,PRP
may,MD
cycle,NN
phases,NNS
migraine,NN
might,MD
experience,VB
one,CD
two,CD
three,CD
The,DT
headache,NN
phase,NN
common,JJ
aura,NN
least,JJS
common,JJ
Prodrome,VB
The,DT
prodrome,NN
characterized,VBN
premonitory,NN
symptoms,NNS
impending,JJ
migraine,NN
begin,VB
hours,NNS
days,NNS
migraine,NN
episode,NN
reaches,VBZ
peak,JJ
intensity,NN
Most,JJS
people,NNS
migraine,JJ
experience,NN
prodromal,NN
symptoms,NNS
taking,VBG
migraine,JJ
medication,NN
stage,NN
may,MD
stop,VB
episode,NN
progressing,VBG
Typical,JJ
symptoms,NNS
prodrome,JJ
Food,NNP
cravings,NNS
Constipation,NNP
diarrhea,VB
Mood,NNP
changes,NNS
sadness,NN
irritability,NN
anxiety,NN
Muscle,NNP
stiffness,NN
soreness,NN
especially,RB
neck,NN
Fatigue,NNP
Excessive,NNP
yawning,VBG
Nausea,NNP
Fluid,NNP
retention,NN
bloating,VBG
Increased,JJ
frequency,NN
urination,NN
Difficulty,NNP
concentrating,VBG
Vivid,NNP
dreams,NNS
Sensitivity,NNP
light,NN
sounds,VBZ
smells,VBZ
Feeling,VBG
cold,JJ
Aura,NNP
Approximately,NNP
migraineurs,NNS
experience,NN
aura,NN
usually,RB
follows,VBZ
prodrome,NN
lasts,VBZ
less,JJR
This,DT
stage,NN
characterized,VBN
neurological,JJ
symptoms,NNS
quite,RB
terrifying,JJ
especially,RB
experience,VBP
first,JJ
time,NN
Symptoms,NNS
migraine,NN
aura,NN
include,VB
Visual,JJ
changes,NNS
flashing,NN
lights,NNS
wavy,JJ
lines,NNS
spots,NNS
partial,JJ
loss,NN
vision,NN
blind,IN
spot,NN
blurry,JJ
vision,NN
Tingling,NNP
numbness,NN
hypersensitivity,NN
face,NN
extremities,NNS
Vertigo,NNP
sense,NN
room,NN
spinning,VBG
Difficulty,NN
finding,VBG
words,NNS
speaking,VBG
Confusion,NNP
Partial,NNP
paralysis,NN
Olfactory,NNP
hallucinations,NNS
smelling,VBG
odors,NNS
n't,RB
Auditory,NNP
hallucinations,NNS
hearing,VBG
things,NNS
A,DT
decrease,NN
loss,NN
hearing,VBG
An,DT
Overview,NN
Migraine,NNP
With,IN
Aura,NNP
Headache,NNP
The,DT
head,NN
pain,NN
migraine,NN
often,RB
described,VBN
throbbing,NN
pounding,NN
pulsating,VBG
You,PRP
may,MD
also,RB
experience,VB
symptoms,NNS
along,IN
head,NN
pain,NN
This,DT
phase,NN
usually,RB
lasts,VBZ
four,CD
Common,NNP
characteristics,NNS
headache,NN
phase,NN
may,MD
include,VB
Hemicranial,NNP
one,CD
side,NN
head,NN
pain,NN
shift,VB
side,NN
become,VB
bilateral,JJ
Phonophobia,NNP
sensitivity,NN
sound,VB
Photophobia,NNP
sensitivity,NN
light,NN
Nausea,NN
vomiting,VBG
Diarrhea,NNP
constipation,NN
Nasal,NNP
congestion,NN
runny,VBP
nose,JJ
Sadness,NNP
anxiety,NN
Hot,NNP
flashes,NNS
chills,NNS
Dizziness,NNP
Dehydration,NNP
fluid,JJ
retention,NN
Migraine,NNP
effects,NNS
limited,VBN
head,NN
often,RB
affect,VBP
neck,NN
shoulders,NNS
arms,NNS
entire,JJ
body,NN
The,DT
symptoms,NNS
often,RB
worsened,VBN
activities,NNS
walking,NN
riding,VBG
car,NN
exercising,VBG
Postdrome,NNP
After,IN
intense,JJ
phase,NN
migraine,NN
may,MD
experience,VB
postdrome,NN
migraine,NN
attack,NN
completely,RB
The,DT
symptoms,NNS
postdrome,JJ
FatigueMood,NNP
changes,NNS
include,VB
sadness,NN
anxiety,NN
elevated,VBD
moodMuscle,NN
achesDizziness,NN
lightheadednessDifficulty,NN
concentratingStiff,NN
neckScalp,JJ
tenderness,RB
Many,JJ
people,NNS
describe,VBP
postdrome,JJ
feeling,VBG
like,IN
zombie,NN
hungover,VB
Postdromal,NNP
symptoms,NNS
associated,VBN
abnormal,JJ
cerebral,JJ
blood,NN
flow,NN
electroencephalogram,NN
EEG,NNP
patterns,NNS
hours,NNS
end,NN
headache,NN
Even,RB
experience,VB
headache,NN
stage,NN
may,MD
still,RB
experience,VB
postdrome,JJ
phase,NN
Concurrent,JJ
Phases,NNP
Migraine,NNP
stages,NNS
may,MD
overlap,VB
sometimes,RB
aura,NN
occurring,VBG
time,NN
prodrome,NN
headache,NN
postdrome,NN
Prodromal,NNP
symptoms,NNS
may,MD
linger,VB
even,RB
headache,NN
peaks,NNS
postdromal,JJ
symptoms,NNS
begin,VB
headache,NN
starts,VBZ
resolve,VB
Childhood,NNP
Migraines,NNP
Children,NNP
also,RB
experience,NN
migraines,NNS
symptoms,NNS
differ,VB
adults,NNS
If,IN
note,VBP
following,NN
symptoms,NNS
child,NN
migraines,NNS
may,MD
cause,NN
especially,RB
child,NN
family,NN
history,NN
StomachacheNauseaDizzinessMotion,NNP
sicknessMoodinessExcessive,JJ
sleepiness,NN
Be,NNP
sure,JJ
discuss,VB
symptoms,NNS
healthcare,NN
provider,NN
They,PRP
could,MD
signs,NNS
another,DT
medical,JJ
condition,NN
migraines,NNS
cause,NN
child,NN
take,VB
medication,NN
help,VB
prevent,NN
treat,NN
episodes,NNS
When,WRB
Children,NNP
Have,VBP
Migraines,NNP
Rare,NNP
Symptoms,NNP
Rare,NNP
symptoms,NNS
typically,RB
associated,VBN
migraine,NN
subtypes,NNS
may,MD
similar,JJ
migraine,NN
aura,NN
main,JJ
difference,NN
unusual,JJ
symptoms,NNS
usually,RB
prominent,JJ
aspect,NN
migraine,NN
episodes,NNS
Weakness,NNP
Weakness,NNP
typically,RB
one,CD
arm,NN
occurs,VBZ
hemiplegic,JJ
If,IN
hemiplegic,VBN
migraines,NNS
may,MD
also,RB
experience,VB
several,JJ
migraine,NN
stages,NNS
aura,NN
symptoms,NNS
There,EX
strong,JJ
hereditary,JJ
tendency,NN
develop,VB
type,NN
migraine,NN
Stomachaches,NNP
More,JJR
common,JJ
children,NNS
adults,NNS
abdominal,JJ
migraine,NN
characterized,VBN
stomachaches,NNS
occur,VBP
